PO Number,Requisition Number,Order Date,Status,Transmission Method
8000006449,12437,12/20/19,Issued,Sent via Email
8000006448,12614,12/20/19,Issued,Sent via Email
8000006447,8969,12/20/19,Issued,Sent via Email
8000006446,5215,12/20/19,Issued,Sent via Email
8300006445,11445,12/20/19,Issued,Sent via Email
8000006444,12897,12/20/19,Issued,Sent via Email
8300006443,12407,12/20/19,Issued,Sent via Email
8300006442,12383,12/20/19,Issued,Sent via Email
8300006441,9081,12/20/19,Issued,Sent via Email
8300006440,7653,12/20/19,Issued,Sent via Email
8000006439,9937,12/20/19,Issued,Sent via Email
8300006438,11729,12/20/19,Issued,Sent via Email
8000006437,12893,12/20/19,Issued,Sent via cxml
8000006436,12902,12/20/19,Issued,Sent via Email
8000006435,12914,12/20/19,Issued,Sent via Email
8000006434,12107,12/20/19,Issued,Sent via Email
8000006433,12641,12/20/19,Issued,Sent via Email
8000006432,10815,12/20/19,Issued,Sent via Email
8000006431,9750,12/20/19,Issued,Sent via Email
8000006430,12075,12/20/19,Issued,Sent via Email
8000006429,12505,12/20/19,Issued,Transmission Failure
8000006428,12509,12/20/19,Issued,Sent via cxml
8000006427,10687,12/20/19,Issued,Sent via cxml
8000006426,12874,12/20/19,Issued,Sent via Email
8000006425,10785,12/20/19,Issued,Sent via Email
8000006424,10468,12/20/19,Issued,Sent via Email
8000006423,10671,12/20/19,Issued,Sent via cxml
8000006422,8350,12/20/19,Issued,Sent via Email
8300006421,1171,12/20/19,Issued,Sent via Email
8000006420,12589,12/20/19,Issued,Sent via Email
8000006419,6384,12/20/19,Issued,Sent via Email
8000006418,10459,12/20/19,Issued,Sent via Email
8000006417,11750,12/20/19,Issued,Sent via Email
8300006416,10742,12/20/19,Issued,Sent via Email
8300006415,3465,12/20/19,Issued,Sent via Email
8000006414,10510,12/20/19,Issued,Transmission Failure
8000006413,10012,12/20/19,Cancelled,Sent via Email
8000006412,9855,12/20/19,Issued,Sent via Email
8000006411,7465,12/20/19,Issued,Sent via Email
8000006410,11373,12/20/19,Issued,Sent via Email
8000006409,12833,12/20/19,Issued,Sent via Email
8000006408,10898,12/20/19,Issued,Sent via Email
8000006407,12150,12/20/19,Issued,Transmission Failure
8000006406,10279,12/20/19,Issued,Sent via Email
8000006405,10453,12/20/19,Cancelled,Sent via Email
8000006404,12493,12/20/19,Issued,Sent via Email
8000006403,9879,12/20/19,Issued,Sent via Email
8000006402,10683,12/20/19,Issued,Sent via Email
8000006401,9686,12/20/19,Issued,Sent via Email
8000006400,8944,12/20/19,Issued,Sent via Email
8000006399,11067,12/20/19,Issued,Sent via Email
8000006398,11208,12/20/19,Issued,Sent via cxml
8200006397,11620,12/20/19,Issued,Sent via Email
8300006396,11710,12/20/19,Issued,Sent via Email
8200006395,6772,12/20/19,Issued,Sent via Email
8200006394,10395,12/20/19,Issued,Sent via Email
8200006393,12786,12/20/19,Issued,Sent via Email
8000006392,5375,12/19/19,Issued,Sent via Email
8000006391,12633,12/19/19,Issued,Sent via Email
8000006390,10199,12/19/19,Issued,Sent via Email
8000006389,10387,12/19/19,Issued,Sent via Email
8000006388,10375,12/19/19,Issued,Sent via Email
8000006387,5141,12/19/19,Issued,Sent via cxml
8000006386,12771,12/19/19,Issued,Sent via Email
8300006385,7058,12/19/19,Issued,Sent via Email
8000006384,10013,12/19/19,Issued,Sent via Email
8000006383,10498,12/19/19,Issued,Sent via Email
8300006382,12320,12/19/19,Issued,Sent via Email
8300006381,12331,12/19/19,Issued,Sent via Email
8000006380,11394,12/19/19,Issued,Sent via Email
8000006379,10385,12/19/19,Issued,Sent via Email
8000006378,11645,12/19/19,Issued,Sent via cxml
8000006377,4539,12/19/19,Issued,Sent via Email
8000006376,7979,12/19/19,Issued,Sent via Email
8000006375,12643,12/19/19,Issued,Sent via Email
8200006374,12423,12/19/19,Issued,Sent via Email
8000006373,5032,12/19/19,Issued,Sent via Email
8000006372,11817,12/19/19,Issued,Sent via Email
8000006371,12372,12/19/19,Issued,Sent via cxml
8000006370,12656,12/19/19,Issued,Sent via Email
8000006369,12660,12/19/19,Issued,Transmission Failure
8300006368,12337,12/19/19,Issued,Sent via Email
8000006367,8251,12/19/19,Issued,Sent via Email
8000006366,12025,12/19/19,Issued,Sent via Email
8200006365,12421,12/19/19,Issued,Sent via Email
8000006364,12463,12/19/19,Issued,Not Sent
8000006363,11794,12/19/19,Issued,Sent via cxml
8000006362,12630,12/19/19,Issued,Sent via Email
8000006361,9957,12/19/19,Issued,Sent via Email
8000006360,10881,12/19/19,Issued,Transmission Failure
8000006359,10343,12/19/19,Issued,Sent via Email
8000006358,10639,12/19/19,Issued,Sent via Email
8000006357,10643,12/19/19,Issued,Sent via Email
8000006356,10392,12/19/19,Issued,Sent via Email
8000006355,10391,12/19/19,Issued,Sent via Email
8000006354,10647,12/19/19,Issued,Sent via Email
8000006353,10384,12/19/19,Issued,Sent via Email
8000006352,10368,12/19/19,Issued,Sent via Email
8000006351,10354,12/19/19,Issued,Sent via Email
8000006350,10063,12/19/19,Issued,Sent via Email
8000006349,10119,12/19/19,Issued,Sent via Email
8000006348,12502,12/19/19,Issued,Sent via Email
8000006347,12640,12/19/19,Issued,Sent via Email
8000006346,10784,12/19/19,Issued,Sent via Email
8000006345,11400,12/19/19,Issued,Sent via cxml
8000006344,10145,12/19/19,Issued,Sent via Email
8000006343,11883,12/19/19,Issued,Sent via Email
8000006342,10166,12/19/19,Issued,Sent via Email
8000006341,10140,12/19/19,Issued,Sent via Email
8000006340,6601,12/19/19,Issued,Sent via Email
8000006339,5266,12/19/19,Issued,Sent via Email
8000006338,6613,12/19/19,Issued,Sent via Email
8000006337,12651,12/19/19,Issued,Sent via Email
8000006336,12021,12/19/19,Issued,Sent via Email
8000006335,12478,12/19/19,Issued,Sent via cxml
8000006334,11819,12/19/19,Issued,Sent via cxml
8000006333,12579,12/19/19,Issued,Sent via Email
8000006332,12646,12/19/19,Issued,Sent via Email
8000006331,12499,12/19/19,Issued,Sent via Email
8000006330,9370,12/19/19,Issued,Sent via Email
8300006329,10088,12/19/19,Issued,Sent via Email
8300006328,10028,12/19/19,Issued,Sent via Email
8200006327,12306,12/19/19,Issued,Sent via Email
8300006326,12537,12/19/19,Issued,Sent via Email
8000006325,9924,12/19/19,Issued,Sent via Email
8000006324,10078,12/19/19,Issued,Transmission Failure
8000006323,10637,12/19/19,Issued,Sent via Email
8000006322,12329,12/19/19,Issued,Sent via Email
8000006321,9543,12/19/19,Issued,Sent via Email
8000006320,10371,12/19/19,Issued,Sent via Email
8000006319,11837,12/19/19,Issued,Sent via Email
8000006318,12247,12/19/19,Issued,Sent via cxml
8000006317,5901,12/19/19,Issued,Sent via Email
8000006316,6157,12/19/19,Issued,Sent via Email
8000006315,10196,12/19/19,Issued,Sent via Email
8300006314,2237,12/19/19,Issued,Sent via Email
8000006313,10569,12/19/19,Issued,Sent via Email
8000006312,11497,12/19/19,Issued,Sent via Email
8300006311,9604,12/19/19,Issued,Sent via Email
8000006310,10773,12/19/19,Issued,Sent via Email
8000006309,12165,12/19/19,Issued,Sent via Email
8000006308,10219,12/19/19,Issued,Sent via Email
8000006307,12458,12/19/19,Issued,Sent via cxml
8000006306,10411,12/19/19,Issued,Sent via Email
8200006305,12290,12/19/19,Issued,Sent via Email
8000006304,8334,12/19/19,Issued,Sent via Email
8000006303,9936,12/19/19,Issued,Sent via Email
8000006302,7173,12/19/19,Issued,Sent via Email
8000006301,7445,12/19/19,Issued,Sent via Email
8000006300,10234,12/19/19,Issued,Sent via Email
8300006299,10560,12/19/19,Issued,Sent via Email
8300006298,11428,12/19/19,Issued,Sent via Email
8000006297,10751,12/19/19,Issued,Sent via Email
8000006296,10750,12/19/19,Issued,Sent via Email
8000006295,10743,12/19/19,Issued,Sent via Email
8000006294,10739,12/19/19,Issued,Sent via Email
8000006293,11881,12/19/19,Issued,Sent via cxml
8000006292,12503,12/19/19,Issued,Sent via cxml
8000006291,10416,12/19/19,Issued,Sent via Email
8000006290,7623,12/19/19,Issued,Sent via Email
8000006289,12483,12/19/19,Issued,Sent via Email
8000006288,8901,12/19/19,Issued,Sent via Email
8000006287,10428,12/19/19,Issued,Sent via Email
8000006286,12338,12/19/19,Issued,Sent via Email
8200006285,9425,12/19/19,Issued,Sent via Email
8200006284,3448,12/19/19,Issued,Sent via Email
8200006283,9423,12/19/19,Issued,Sent via Email
8000006282,10662,12/19/19,Issued,Sent via cxml
8000006281,10448,12/19/19,Issued,Sent via Email
8300006280,9825,12/19/19,Issued,Sent via Email
8300006279,11834,12/19/19,Issued,Sent via Email
8000006278,4808,12/19/19,Issued,Sent via Email
8300006277,11076,12/19/19,Issued,Sent via Email
8200006276,12406,12/19/19,Issued,Sent via Email
8000006275,12594,12/19/19,Issued,Sent via Email
8000006274,8744,12/19/19,Issued,Sent via Email
8000006273,10399,12/19/19,Issued,Sent via Email
8000006272,10352,12/19/19,Issued,Sent via Email
8000006271,9229,12/19/19,Issued,Sent via Email
8000006270,4158,12/19/19,Issued,Sent via Email
8000006269,12534,12/19/19,Issued,Sent via cxml
8000006268,8163,12/19/19,Issued,Sent via Email
8000006267,12571,12/19/19,Issued,Sent via cxml
8000006266,12242,12/19/19,Issued,Sent via Email
8000006265,10188,12/19/19,Issued,Sent via Email
8000006264,9702,12/19/19,Issued,Sent via Email
8000006263,12108,12/19/19,Issued,Sent via Email
8000006262,10447,12/19/19,Issued,Sent via Email
8000006261,8226,12/19/19,Issued,Sent via Email
8000006260,9928,12/19/19,Issued,Sent via Email
8000006259,10434,12/19/19,Issued,Sent via Email
8000006258,8823,12/19/19,Issued,Sent via cxml
8000006257,6956,12/19/19,Issued,Sent via Email
8000006256,10128,12/19/19,Issued,Sent via Email
8000006255,10146,12/19/19,Issued,Sent via Email
8000006254,11508,12/19/19,Issued,Sent via cxml
8000006253,11901,12/19/19,Issued,Sent via cxml
8000006252,9073,12/19/19,Issued,Transmission Failure
8000006251,7192,12/19/19,Issued,Sent via Email
8000006250,9797,12/19/19,Issued,Sent via Email
8000006249,11558,12/19/19,Issued,Sent via Email
8000006248,9915,12/19/19,Issued,Sent via Email
8000006247,9815,12/19/19,Issued,Sent via Email
8000006246,8433,12/19/19,Issued,Sent via Email
8000006245,10248,12/19/19,Issued,Sent via Email
8000006244,11358,12/19/19,Issued,Sent via Email
8000006243,10064,12/19/19,Issued,Sent via Email
8000006242,11505,12/19/19,Issued,Sent via cxml
8000006241,12532,12/19/19,Issued,Sent via Email
8000006240,8242,12/19/19,Issued,Sent via cxml
8000006239,10165,12/19/19,Issued,Sent via Email
8000006238,10162,12/19/19,Issued,Sent via Email
8000006237,10456,12/19/19,Issued,Sent via Email
8000006236,10457,12/19/19,Issued,Sent via Email
8000006235,12516,12/19/19,Issued,Sent via Email
8000006234,11532,12/19/19,Issued,Sent via Email
8000006233,9507,12/19/19,Issued,Sent via Email
8000006232,9954,12/19/19,Issued,Sent via Email
8000006231,11170,12/19/19,Issued,Sent via Email
8300006230,11080,12/19/19,Issued,Sent via Email
8000006229,9877,12/19/19,Issued,Sent via Email
8000006228,12124,12/19/19,Issued,Transmission Failure
8000006227,12110,12/19/19,Issued,Sent via cxml
8000006226,10886,12/19/19,Issued,Sent via Email
8000006224,4454,12/19/19,Issued,Sent via Email
8000006223,11288,12/19/19,Issued,Sent via Email
8000006222,11977,12/19/19,Issued,Sent via Email
8000006221,11755,12/19/19,Issued,Sent via Email
8000006220,12524,12/19/19,Issued,Sent via cxml
8000006219,12472,12/19/19,Issued,Sent via Email
8000006218,12515,12/19/19,Issued,Sent via cxml
8000006217,12454,12/19/19,Issued,Sent via cxml
8000006216,6713,12/19/19,Issued,Sent via cxml
8000006215,12482,12/19/19,Issued,Sent via Email
8000006214,10771,12/19/19,Issued,Sent via cxml
8000006213,9023,12/19/19,Issued,Sent via cxml
8000006212,10993,12/19/19,Issued,Sent via Email
8000006211,11442,12/19/19,Issued,Sent via Email
8000006210,5958,12/19/19,Issued,Sent via Email
8000006209,10441,12/19/19,Issued,Sent via Email
8000006208,10988,12/19/19,Issued,Sent via Email
8000006207,12521,12/19/19,Issued,Sent via cxml
8000006206,10658,12/19/19,Issued,Sent via Email
8000006205,10856,12/19/19,Issued,Sent via Email
8000006204,11425,12/19/19,Issued,Sent via Email
8000006203,7867,12/19/19,Issued,Sent via Email
8000006202,10841,12/19/19,Issued,Sent via Email
8000006201,9616,12/19/19,Issued,Sent via cxml
8000006200,9443,12/19/19,Issued,Sent via Email
8000006199,9272,12/19/19,Issued,Sent via Email
8000006198,9002,12/19/19,Issued,Sent via Email
8000006197,10631,12/19/19,Issued,Sent via Email
8000006196,10572,12/19/19,Issued,Sent via Email
8000006195,10347,12/19/19,Issued,Sent via Email
8000006194,10357,12/19/19,Issued,Sent via Email
8000006193,12318,12/19/19,Issued,Transmission Failure
8300006192,1819,12/19/19,Issued,Sent via Email
8000006191,12466,12/19/19,Issued,Sent via cxml
8000006190,10620,12/19/19,Issued,Sent via Email
8000006189,11618,12/19/19,Issued,Sent via Email
8000006188,9798,12/19/19,Issued,Sent via Email
8000006187,11575,12/19/19,Issued,Sent via Email
8000006186,7431,12/19/19,Issued,Sent via Email
8000006185,11119,12/19/19,Issued,Sent via Email
8000006184,10071,12/19/19,Issued,Sent via Email
8000006183,11763,12/19/19,Issued,Sent via Email
8000006182,11790,12/19/19,Issued,Sent via Email
8000006181,4538,12/19/19,Issued,Sent via Email
8000006180,7493,12/19/19,Issued,Sent via Email
8000006179,10670,12/19/19,Issued,Sent via Email
8000006178,11395,12/19/19,Issued,Sent via Email
8000006177,12279,12/19/19,Issued,Sent via Email
8000006176,8510,12/19/19,Issued,Sent via Email
8000006175,6722,12/19/19,Issued,Sent via Email
8000006174,10887,12/19/19,Issued,Sent via Email
8000006173,11578,12/19/19,Issued,Sent via Email
8000006172,10511,12/19/19,Issued,Sent via Email
8000006171,10322,12/19/19,Issued,Sent via Email
8000006170,12287,12/19/19,Issued,Sent via Email
8000006169,12370,12/19/19,Issued,Sent via cxml
8000006168,11019,12/19/19,Issued,Sent via Email
8000006167,9419,12/19/19,Issued,Sent via Email
8000006166,10030,12/19/19,Issued,Sent via Email
8000006165,12097,12/19/19,Issued,Sent via Email
8000006164,10565,12/19/19,Issued,Sent via Email
8000006163,10697,12/19/19,Issued,Sent via Email
8000006162,12305,12/19/19,Issued,Sent via cxml
8000006161,11421,12/19/19,Issued,Sent via Email
8000006160,9868,12/19/19,Issued,Sent via Email
8000006159,12319,12/19/19,Issued,Sent via Email
8000006158,4811,12/19/19,Issued,Sent via Email
8000006157,8636,12/19/19,Issued,Sent via Email
8000006156,10027,12/19/19,Issued,Sent via Email
8000006155,10831,12/19/19,Issued,Not Sent
8000006154,10526,12/19/19,Issued,Sent via Email
8000006153,12323,12/19/19,Issued,Sent via Email
8000006152,12327,12/19/19,Issued,Sent via Email
8000006151,11725,12/19/19,Issued,Sent via Email
8000006150,11870,12/19/19,Issued,Sent via Email
8000006149,10125,12/19/19,Issued,Sent via Email
8000006148,10909,12/19/19,Issued,Sent via Email
8000006147,10853,12/19/19,Issued,Sent via Email
8000006146,12142,12/19/19,Issued,Sent via Email
8000006145,9501,12/19/19,Issued,Sent via Email
8000006144,9814,12/19/19,Issued,Sent via Email
8000006143,9951,12/19/19,Issued,Sent via cxml
8000006142,12188,12/19/19,Issued,Sent via Email
8000006141,12229,12/19/19,Issued,Sent via Email
8000006140,11930,12/19/19,Issued,Sent via Email
8000006139,11148,12/19/19,Issued,Sent via Email
8000006138,12068,12/19/19,Issued,Sent via Email
8000006137,11855,12/19/19,Issued,Sent via Email
8000006136,12071,12/19/19,Issued,Sent via cxml
8000006135,12066,12/19/19,Issued,Sent via cxml
8000006134,9164,12/19/19,Issued,Sent via Email
8000006133,8761,12/19/19,Issued,Sent via Email
8000006132,9195,12/19/19,Issued,Sent via Email
8000006131,9152,12/19/19,Issued,Sent via Email
8000006130,10211,12/19/19,Issued,Sent via cxml
8300006129,11814,12/19/19,Issued,Sent via Email
8000006128,9961,12/19/19,Issued,Sent via Email
8000006127,9010,12/19/19,Issued,Sent via Email
8000006126,12084,12/19/19,Issued,Transmission Failure
8000006125,12303,12/19/19,Issued,Sent via cxml
8000006124,9896,12/19/19,Issued,Sent via Email
8000006123,9215,12/19/19,Issued,Sent via Email
8000006122,5495,12/19/19,Issued,Sent via Email
8000006121,7793,12/19/19,Issued,Sent via Email
8000006120,11952,12/19/19,Issued,Sent via cxml
8300006119,10593,12/19/19,Issued,Sent via Email
8300006118,10588,12/19/19,Issued,Sent via Email
8300006117,10585,12/19/19,Issued,Sent via Email
8300006116,9316,12/19/19,Issued,Sent via Email
8200006115,12299,12/19/19,Issued,Sent via Email
8000006114,9860,12/19/19,Issued,Sent via Email
8000006113,9808,12/19/19,Issued,Sent via Email
8300006112,12362,12/18/19,Issued,Sent via Email
8300006111,12356,12/18/19,Issued,Sent via Email
8000006110,11414,12/18/19,Issued,Sent via Email
8300006109,12053,12/18/19,Issued,Sent via Email
8300006108,12238,12/18/19,Issued,Sent via Email
8000006107,9138,12/18/19,Issued,Sent via Email
8000006106,11058,12/18/19,Issued,Sent via Email
8000006105,11609,12/18/19,Issued,Transmission Failure
8000006104,11581,12/18/19,Issued,Sent via Email
8000006103,12341,12/18/19,Issued,Sent via Email
8000006102,8727,12/18/19,Issued,Sent via Email
8000006101,10921,12/18/19,Issued,Sent via Email
8000006100,10023,12/18/19,Issued,Sent via Email
8000006099,12334,12/18/19,Issued,Sent via Email
8000006098,12280,12/18/19,Issued,Sent via cxml
8000006097,10075,12/18/19,Issued,Sent via Email
8000006096,10073,12/18/19,Issued,Sent via Email
8000006095,10591,12/18/19,Issued,Sent via Email
8000006094,10239,12/18/19,Issued,Sent via Email
8300006093,11495,12/18/19,Issued,Sent via Email
8000006092,9160,12/18/19,Issued,Sent via cxml
8000006091,9537,12/18/19,Issued,Sent via Email
8000006090,5087,12/18/19,Issued,Sent via Email
8200006089,12336,12/18/19,Issued,Sent via Email
8300006088,12351,12/18/19,Issued,Sent via Email
8300006087,12386,12/18/19,Issued,Sent via Email
8000006086,6805,12/18/19,Issued,Sent via Email
8000006085,10097,12/18/19,Issued,Sent via Email
8000006084,12223,12/18/19,Issued,Sent via Email
8000006083,9948,12/18/19,Issued,Sent via Email
8000006082,12144,12/18/19,Issued,Sent via Email
8000006081,12208,12/18/19,Issued,Sent via cxml
8000006080,8000,12/18/19,Issued,Sent via Email
8000006079,9760,12/18/19,Issued,Sent via Email
8000006078,9523,12/18/19,Issued,Sent via Email
8000006077,9157,12/18/19,Issued,Sent via cxml
8000006076,10253,12/18/19,Issued,Sent via Email
8000006075,10100,12/18/19,Issued,Sent via Email
8000006074,11704,12/18/19,Issued,Sent via Email
8000006073,9392,12/18/19,Issued,Sent via Email
8000006072,11299,12/18/19,Issued,Sent via Email
8300006071,12325,12/18/19,Issued,Sent via Email
8300006070,12248,12/18/19,Issued,Sent via Email
8300006069,12105,12/18/19,Issued,Sent via Email
8000006068,9649,12/18/19,Issued,Sent via Email
8000006067,10338,12/18/19,Issued,Sent via Email
8000006066,9884,12/18/19,Issued,Sent via Email
8000006065,10517,12/18/19,Issued,Sent via Email
8000006064,10311,12/18/19,Issued,Sent via Email
8000006063,11301,12/18/19,Issued,Sent via Email
